height,price,dealNumber,SectorStartEpoch,StartEpoch,LabelShort,TotalSize
121000,250000,6,121315,124976,6,1610612736
121000,195312,7,121463,126381,7,14680064
121000,125000,4,121315,124878,4,536870912
121000,97656,3,121419,129343,3,3145728
121000,62500,1,121055,124766,1,67108864
121000,7629,1,121325,125114,1,16384
121000,1907,2,121079,123972,2,8192
121000,1525,2,121769,129592,2,32768
121000,762,1,121779,129592,1,8192
121000,381,2,121775,129584,2,8192
121000,190,2,121778,129606,2,4096
121000,47,2,121679,129592,2,1024
121000,0,277,121000,121392,230,709983338496
120000,800000000000,3,120198,124538,3,25769803776
120000,400000000000,3,120198,121938,3,12884901888
120000,235000000000,1,120449,127775,1,268435456
120000,200000000000,1,120200,121927,1,2147483648
120000,100000000100,17,120047,121496,5,236223201280
120000,100000000000,13,120140,124409,13,13958643712
120000,90000000000,3,120216,126105,3,3221225472
120000,50000000000,21,120198,124324,21,11274289152
120000,45000000000,15,120216,125894,15,8053063680
120000,25000000000,14,120140,124417,14,3758096384
120000,22500000000,1,120623,127019,1,268435456
120000,15000000000,2,120818,124818,2,2147483648
120000,12500000000,25,120140,124536,24,3355443200
120000,11250000000,7,120216,125994,7,939524096
120000,9000000000,379,120007,120548,235,758061727744
120000,7500000000,1,120818,124882,1,536870912
120000,6250000000,1,120140,127642,1,67108864
120000,5000000000,2,120769,122867,2,17179869184
120000,3750000000,1,120818,125016,1,268435456
120000,3125000000,4,120140,126869,4,134217728
120000,2000000000,4,120256,122605,4,17179869184
120000,1875000000,1,120818,124875,1,134217728
120000,1562500000,2,120140,127585,2,33554432
120000,1500000000,1,120219,121494,1,268435456
120000,1000000000,10,120073,120494,9,15038676992
120000,800000000,3,120333,124371,3,25769803776
120000,781250000,7,120140,126869,7,58720256
120000,500000000,80,120218,121976,74,71124647936
120000,458984375,2,120449,127471,2,1048576
120000,250000000,74,120260,124546,74,39728447488
120000,200000000,2,120584,126869,2,4294967296
120000,195312500,4,120140,126869,4,8388608
120000,129000000,3,120936,123107,3,805306368
120000,128000000,5,120936,123118,5,1342177280
120000,125000000,50,120260,123811,50,13421772800
120000,100000000,466,120001,120937,185,214211690496
120000,62500000,47,120260,124870,47,6308233216
120000,50000000,19,120096,121380,17,10200547328
120000,31250000,14,120260,124924,14,939524096
120000,25000000,26,120001,121274,25,6979321856
120000,20000000,14,120114,123421,2,1835008
120000,15625000,5,120263,124988,5,167772160
120000,12500000,19,120030,120912,17,2550136832
120000,7812500,9,120260,124929,9,150994944
120000,6250000,8,120117,121430,8,536870912
120000,4000000,1,120755,124478,1,4294967296
120000,3906250,5,120260,124924,5,41943040
120000,3125000,7,120117,121176,6,234881024
120000,2000000,5,120755,121419,4,6442713088
120000,1562500,3,120347,128137,3,50331648
120000,1000000,13,120198,124452,13,13958643712
120000,976562,2,120266,125114,2,4194304
120000,781250,15,120117,122969,11,125829120
120000,500000,33,120198,124644,25,17716740096
120000,390625,1,120930,128741,1,4194304
120000,250000,2,120755,124794,1,536870912
120000,195312,13,120000,125821,11,27262976
120000,125000,15,120755,124494,14,2013265920
120000,97656,4,120127,125572,4,4194304
120000,62500,7,120755,124719,4,469762048
120000,31250,4,120755,124784,2,134217728
120000,15625,2,120755,124785,1,33554432
120000,15258,1,120670,125922,1,32768
120000,14305,1,120818,123965,1,1024
120000,7812,1,120858,124889,1,8388608
120000,7629,2,120091,125114,2,32768
120000,976,8,120755,124517,7,8388608
120000,381,2,120589,123965,2,8192
120000,47,1,120597,128399,1,512
120000,0,1018,120001,120521,698,2339721183744
119000,100000000100,18,119159,121243,2,98784247808
119000,100000000000,4,119138,126544,4,4294967296
119000,50000000000,7,119138,126530,7,3758096384
119000,12500000000,5,119138,126580,4,671088640
119000,9000000000,1152,119000,120385,313,1343922110464
119000,4000000000,2,119524,120446,1,17179869184
119000,2000000000,1,119529,125994,1,4294967296
119000,1700000000,1,119564,121439,1,17179869184
119000,1000000000,6,119222,120957,5,17456693248
119000,500000000,1,119942,122016,1,16777216
119000,400000000,4,119112,126944,4,17179869184
119000,100000000,850,119000,119411,292,352062226432
119000,50000000,14,119162,124943,14,7516192768
119000,25000000,9,119053,123955,9,2415919104
119000,20000000,4,119048,123421,2,524288
119000,12500000,9,119396,122594,9,1207959552
119000,6250000,6,119146,125114,6,402653184
119000,2000000,2,119084,120539,2,262144
119000,1562500,1,119398,125114,1,16777216
119000,781250,1,119808,126869,1,8388608
119000,195312,9,119398,125114,9,18874368
119000,97656,9,119455,127402,9,9437184
119000,48828,1,119635,127583,1,524288
119000,12207,1,119949,126162,1,131072
119000,1525,7,119247,125114,3,114688
119000,190,2,119314,126162,2,4096
119000,47,4,119342,126162,4,2048
119000,0,2301,119001,120696,2069,1741587609600
118000,1600000000000,1,118750,126107,1,17179869184
118000,800000000000,1,118750,126016,1,8589934592
118000,400000000000,3,118444,124641,3,17179869184
118000,360000000000,1,118345,124950,1,4294967296
118000,200000000000,5,118036,124924,5,19327352832
118000,180000000000,1,118345,124930,1,2147483648
118000,100000000100,1,118595,119877,1,4294967296
118000,100000000000,8,118156,119870,8,7549747200
118000,90000000000,8,118345,124807,8,8589934592
118000,50000000000,29,118036,124328,28,15569256448
118000,45000000000,14,118345,125194,14,7516192768
118000,25000000000,5,118415,124878,5,1342177280
118000,22500000000,2,118345,125393,2,536870912
118000,12500000000,20,118036,124683,20,2684354560
118000,11250000000,10,118345,124866,10,1342177280
118000,9000000000,1315,118017,118782,373,3809904427008
118000,7500000000,2,118581,125189,2,1073741824
118000,6250000000,2,118451,124537,2,201326592
118000,4000000000,3,118275,119831,3,25769803776
118000,2000000000,3,118307,125462,3,12884901888
118000,1875000000,1,118581,124947,1,134217728
118000,1600000000,1,118551,126107,1,17179869184
118000,1562500000,1,118509,125114,1,16777216
118000,1000000000,47,118013,119261,37,199745339392
118000,800000000,3,118497,120556,3,25769803776
118000,781250000,2,118509,125114,2,16777216
118000,500000000,17,118094,123160,17,18253611008
118000,400000000,22,118149,119745,18,94489280512
118000,250000000,10,118094,125007,10,5368709120
118000,200000000,17,118211,121887,14,36507222016
118000,125000000,7,118094,121209,7,1879048192
118000,100000000,161,118024,118732,135,136376549376
118000,62500000,9,118094,124446,9,1207959552
118000,50000000,147,118196,119200,132,78920024064
118000,31250000,1,118094,125014,1,67108864
118000,25000000,82,118032,118943,74,22011707392
118000,20000000,41,118283,123421,1,5373952
118000,15625000,2,118094,125067,2,67108864
118000,12500000,70,118211,121822,61,9395240960
118000,6250000,19,118161,121902,18,1275068416
118000,3906250,1,118094,125014,1,8388608
118000,3125000,21,118344,121914,20,704643072
118000,2000000,11,118196,120547,2,1441792
118000,1562500,10,118479,121909,10,167772160
118000,1000000,5,118196,123845,5,5368709120
118000,781250,4,118360,122767,4,33554432
118000,390625,1,118704,122951,1,4194304
118000,250000,1,118196,123673,1,268435456
118000,195312,4,118022,122927,4,8388608
118000,97656,4,118197,124375,4,4194304
118000,10000,2,118194,123328,2,2147483648
118000,6103,2,118725,119808,2,131072
118000,5000,2,118194,123422,2,1073741824
118000,3906,1,118149,124398,1,4194304
118000,1525,3,118231,122884,3,49152
118000,762,1,118356,122775,1,8192
118000,381,2,118635,118943,2,8192
118000,190,1,118714,123428,1,2048
118000,95,1,118595,123965,1,1024
118000,1,12,118267,118595,11,103079215104
118000,0,1256,118000,119691,554,2872796250624
117000,200000000000,1,117904,124459,1,2147483648
117000,100000000100,6,117694,119787,1,25769803776
117000,100000000000,8,117397,124807,8,8589934592
117000,50000000000,14,117397,124076,14,7516192768
117000,25100000000,34,117109,118879,34,36507222016
117000,25000000000,1,117904,124560,1,268435456
117000,15000000000,1,117500,124440,1,1073741824
117000,12500000000,7,117397,124867,7,939524096
117000,9000000000,131,117005,117245,117,408021893632
117000,7500000000,4,117068,122829,4,2147483648
117000,5000000000,1,117012,118631,1,134217728
117000,4000000000,6,117097,118557,5,51539607552
117000,3750000000,2,117068,122877,2,536870912
117000,2000000000,1,117097,124444,1,4294967296
117000,1000000000,56,117023,118709,52,89672122368
117000,937500000,1,117377,122775,1,67108864
117000,900000000,31,117357,119078,31,5838471168
117000,698000000,1,117012,118630,1,1073741824
117000,697000000,1,117371,118120,1,1073741824
117000,665000000,1,117288,118382,1,1073741824
117000,500000000,34,117072,118864,34,24162300928
117000,400000000,5,117312,124458,5,21474836480
117000,250000000,23,117069,122977,23,12348030976
117000,200000000,33,117005,119627,22,70866960384
117000,125000000,8,117154,121060,8,1887436800
117000,100000000,233,117012,117686,166,226577350656
117000,67000000,17,117074,117687,17,2281701376
117000,62500000,18,117097,122977,18,2415919104
117000,50000000,202,117005,119862,131,108447924224
117000,31250000,3,117179,122977,3,201326592
117000,29296875,1,117068,122960,1,2097152
117000,25000000,114,117005,122149,67,30601641984
117000,20000000,1,117968,121805,1,16384
117000,15625000,1,117925,124988,1,33554432
117000,12500000,108,117005,122726,69,14495514624
117000,10000000,9,117239,118498,9,9663676416
117000,7812500,2,117876,124929,2,33554432
117000,6250000,30,117117,122977,18,2013265920
117000,3906250,3,117097,122977,2,25165824
117000,3125000,9,117190,124988,4,301989888
117000,2000000,15,117092,120543,5,4296671232
117000,1562500,20,117062,122977,11,335544320
117000,1000000,3,117154,123904,3,3221225472
117000,976562,2,117179,122977,2,4194304
117000,781250,16,117117,122853,10,134217728
117000,488281,3,117138,124372,3,3145728
117000,457763,1,117377,122775,1,32768
117000,244140,1,117105,124519,1,524288
117000,195312,6,117519,125114,3,12582912
117000,114440,1,117377,122775,1,8192
117000,100000,7,117097,117260,7,6710886656
117000,97656,6,117227,119850,6,6291456
117000,10000,3,117313,122977,3,3221225472
117000,5000,5,117313,122977,5,2684354560
117000,4882,1,117239,124531,1,524288
117000,2500,2,117313,122977,2,536870912
117000,1525,2,117778,118943,2,32768
117000,976,1,117153,124382,1,1048576
117000,476,1,117698,122775,1,1024
117000,381,1,117302,118943,1,4096
117000,190,1,117396,123972,1,2048
117000,152,1,117239,122775,1,16384
117000,47,2,117180,118943,2,1024
117000,30,1,117153,122775,1,32768
117000,4,1,117493,124441,1,4294967296
117000,2,1,117493,124914,1,2147483648
117000,1,1,117153,122775,1,2048
117000,0,1572,117001,117701,918,3526310756864
116000,1000000000000,4,116588,122800,4,4294967296
116000,500000000000,2,116588,122948,2,1073741824
116000,125000000000,1,116588,122665,1,134217728
116000,100000000100,13,116247,118316,3,13958643712
116000,100000000000,1,116253,117764,1,2048
116000,25100000000,180,116000,116603,180,193273528320
116000,19000000000,1,116469,124000,1,34359738368
116000,10000000000,4,116059,117896,4,34359738368
116000,9000000000,123,116046,116067,104,275683213312
116000,5000000000,9,116248,118312,4,672662016
116000,4000000000,3,116244,117516,2,25769803776
116000,3000000000,14,116305,123886,14,60129542144
116000,2000000000,6,116326,123486,6,12884901888
116000,1029000000,1,116334,116677,1,2147483648
116000,1000000000,158,116298,122169,157,172067127296
116000,900000000,8,116731,118810,8,2155872256
116000,800000000,8,116617,118684,7,68719476736
116000,698000000,1,116534,118634,1,1073741824
116000,697000000,1,116452,118546,1,1073741824
116000,696000000,1,116620,118542,1,1073741824
116000,694000000,1,116355,118528,1,1073741824
116000,692000000,1,116415,118517,1,1073741824
116000,691000000,1,116498,118513,1,1073741824
116000,683000000,1,116639,118391,1,1073741824
116000,679000000,1,116325,118391,1,1073741824
116000,674000000,1,116328,118385,1,1073741824
116000,657000000,1,116255,118373,1,1073741824
116000,653000000,2,116191,118255,2,2147483648
116000,652000000,1,116254,118255,1,1073741824
116000,642000000,1,116259,118248,1,1073741824
116000,637000000,1,116194,118248,1,1073741824
116000,635000000,1,116140,118248,1,1073741824
116000,613000000,1,116632,118245,1,1073741824
116000,599000000,1,116526,118241,1,1073741824
116000,578000000,1,116063,118127,1,1073741824
116000,575000000,1,116393,118127,1,1073741824
116000,563000000,1,116043,118127,1,1073741824
116000,500000000,239,116009,116755,213,165870444544
116000,400000000,4,116364,122977,4,17179869184
116000,356000000,1,116038,118124,1,536870912
116000,355000000,1,116041,118124,1,536870912
116000,351000000,1,116042,118124,1,536870912
116000,311000000,1,116070,118124,1,536870912
116000,305000000,1,116043,118122,1,536870912
116000,263000000,1,116030,118122,1,536870912
116000,250000000,62,116040,122210,49,33285996544
116000,200000000,20,116176,121967,20,42949672960
116000,125000000,35,116035,116701,29,7834959872
116000,100000000,361,116000,116232,226,378498187264
116000,67000000,81,116000,117297,81,10871635968
116000,62500000,18,116239,122311,15,2415919104
116000,50000000,158,116005,118684,131,84825604096
116000,31250000,11,116253,122319,10,738197504
116000,25000000,91,116005,121946,75,24427626496
116000,15625000,5,116409,122457,4,167772160
116000,12500000,72,116005,121887,58,9663676416
116000,10000000,11,116244,117599,11,11811160064
116000,7812500,6,116253,122484,5,100663296
116000,6250000,24,116192,121986,18,1610612736
116000,5000000,1,116244,123613,1,536870912
116000,3906250,5,116239,122853,5,41943040
116000,3125000,24,116005,121964,17,805306368
116000,2000000,70,116005,120539,3,9175040
116000,1953125,1,116239,122947,1,4194304
116000,1562500,7,116220,122977,6,117440512
116000,781250,9,116364,120168,8,75497472
116000,500000,3,116880,123917,3,1610612736
116000,390625,1,116883,122418,1,4194304
116000,195312,6,116192,122927,5,12582912
116000,156250,6,116244,123583,6,100663296
116000,100000,355,116250,116906,347,398626653696
116000,97656,11,116570,124382,11,11534336
116000,78125,3,116244,123583,3,25165824
116000,62500,1,116905,124129,1,67108864
116000,48828,1,116817,124516,1,524288
116000,20000,6,116052,122285,6,12884901888
116000,15258,1,116973,118943,1,32768
116000,10000,8,116052,122910,8,8589934592
116000,7629,2,116973,118943,2,32768
116000,6103,1,116753,122788,1,65536
116000,5000,24,116052,122977,23,12884901888
116000,3814,2,116581,122775,2,16384
116000,3051,1,116131,118943,1,32768
116000,2500,11,116052,122977,9,2952790016
116000,1907,2,116258,118943,1,8192
116000,1525,3,116223,122775,3,49152
116000,1250,12,116052,122977,12,1610612736
116000,953,1,116762,122775,1,2048
116000,762,1,116248,118943,1,8192
116000,625,3,116052,122853,3,201326592
116000,476,2,116973,118943,2,2048
116000,381,3,116383,118943,3,12288
116000,312,3,116052,122977,3,100663296
116000,238,3,116762,118943,3,1536
116000,156,1,116052,122977,1,16777216
116000,95,2,116339,118943,2,2048
116000,47,4,116124,118943,4,2048
116000,39,1,116973,122975,1,4194304
116000,19,1,116052,122977,1,2097152
116000,9,1,116244,123242,1,1048576
116000,0,782,116002,117693,536,1710504297472
115000,2000000000000,1,115769,120395,1,2147483648
115000,1000000000000,2,115769,121961,2,2147483648
115000,500000000000,1,115769,122553,1,536870912
115000,125000000000,2,115769,121938,2,268435456
115000,25100000000,186,115018,116202,169,199715979264
115000,10000000000,11,115016,117417,10,120259084288
115000,9000000000,38,115019,115058,33,80531128320
115000,7000000000,4,115338,120264,4,34359738368
115000,5000000000,19,115018,115791,17,133144772608
115000,4000000000,46,115311,116152,42,227633266688
115000,3000000000,56,115016,119798,33,240518168576
115000,2000000000,226,115311,119721,198,485331304448
115000,1600000000,1,115347,123107,1,17179869184
115000,1029000000,1,115681,116689,1,2147483648
115000,1026000000,1,115380,116554,1,2147483648
115000,1025000000,1,115783,116193,1,2147483648
115000,1000000000,442,115036,119729,382,395069882368
115000,802000000,1,115783,115838,1,1073741824
115000,800000000,3,115557,122103,3,25769803776
115000,500000000,224,115018,116170,189,151055237120
115000,400000000,5,115557,122191,5,21474836480
115000,320000000,2,115714,117337,2,25769803776
115000,250000000,215,115036,118943,180,115427246080
115000,200000000,22,115156,116631,18,43218108416
115000,150000000,204,115365,116296,118,295702528
115000,125000000,146,115002,115683,130,30089936896
115000,100000000,339,115002,115502,217,332940115968
115000,67000000,265,115017,117173,265,35567697920
115000,66000000,39,115002,116851,38,5234491392
115000,65000000,1,115380,116851,1,134217728
115000,64000000,1,115681,117041,1,134217728
115000,62500000,102,115036,120171,87,13690208256
115000,58000000,1,115225,117038,1,67108864
115000,50000000,127,115019,116849,105,66907537408
115000,45000000,1,115076,117037,1,67108864
115000,40000000,3,115527,123432,1,12884901888
115000,31250000,28,115036,120188,23,1879048192
115000,25000000,72,115018,117816,59,18656264192
115000,15625000,19,115036,120184,19,637534208
115000,12500000,34,115018,117821,28,4563402752
115000,10000000,23,115702,116301,23,24159191040
115000,7812500,14,115036,120184,12,234881024
115000,6250000,14,115018,117821,11,939524096
115000,3906250,13,115036,120179,10,109051904
115000,3125000,14,115695,122726,11,469762048
115000,2000000,45,115038,115077,2,5898240
115000,1562500,8,115009,121409,5,134217728
115000,1250000,1,115394,123428,1,134217728
115000,976562,2,115041,120212,2,4194304
115000,781250,4,115350,122767,3,33554432
115000,625000,1,115394,123428,1,67108864
115000,390625,3,115068,121893,3,12582912
115000,244140,1,115363,123232,1,524288
115000,100000,276,115019,116585,265,275280560896
115000,48828,1,115737,123232,1,524288
115000,15258,1,115701,118943,1,32768
115000,10000,2,115620,122530,2,2147483648
115000,7629,3,115023,118943,3,49152
115000,5000,2,115136,122334,2,1073741824
115000,4882,52,115394,123428,52,27262976
115000,3051,1,115737,118943,1,32768
115000,1907,1,115701,118943,1,4096
115000,1525,4,115015,118943,4,65536
115000,1250,3,115533,122285,3,402653184
115000,953,1,115195,118943,1,2048
115000,238,2,115766,118943,2,1024
115000,95,1,115048,118943,1,1024
115000,39,1,115127,122418,1,4194304
115000,19,2,115394,123428,2,4096
115000,4,1,115993,118943,1,512
115000,0,1026,115000,116678,592,2322537185280
114000,100000000100,1,114409,116537,1,1073741824
114000,25100000000,160,114065,114242,153,180388626432
114000,9000000000,126,114066,114332,119,412594340864
114000,7000000000,1,114893,120252,1,8589934592
114000,5000000000,19,114143,114974,18,60151825664
114000,4000000000,5,114052,114381,4,38654705664
114000,3000000000,2,114872,122038,2,8589934592
114000,2000000000,15,114077,119508,15,34359738368
114000,1032000000,2,114741,116803,2,4294967296
114000,1028000000,1,114498,116554,1,2147483648
114000,1027000000,2,114504,116554,2,4294967296
114000,1025000000,11,114219,116193,11,23622320128
114000,1000000000,46,114077,114861,45,41943040000
114000,931000000,1,114571,116193,1,1073741824
114000,900000000,60,114199,115400,55,26019364864
114000,860000000,1,114359,116189,1,1073741824
114000,835000000,1,114093,116182,1,1073741824
114000,831000000,1,114090,116177,1,1073741824
114000,818000000,2,114017,116065,2,2147483648
114000,817000000,2,114067,116064,2,2147483648
114000,815000000,1,114013,116059,1,1073741824
114000,802000000,1,114773,115838,1,1073741824
114000,800000000,7,114117,115832,7,52613349376
114000,797000000,1,114556,115820,1,1073741824
114000,777000000,1,114903,115702,1,1073741824
114000,776000000,1,114154,115593,1,1073741824
114000,771000000,1,114127,115463,1,1073741824
114000,762000000,2,114081,115218,2,2147483648
114000,735000000,1,114427,114516,1,1073741824
114000,500000000,354,114001,115540,271,63382802432
114000,400000000,12,114117,116350,9,51539607552
114000,250000000,84,114066,118252,82,45097156608
114000,200000000,18,114077,120064,17,38654705664
114000,125000000,176,114003,115645,174,13691256832
114000,100000000,456,114003,114224,323,434370641920
114000,66000000,43,114690,116851,41,5771362304
114000,65000000,9,114690,116851,9,1207959552
114000,64000000,1,114943,116851,1,134217728
114000,63000000,1,114936,116851,1,67108864
114000,62500000,57,114066,118951,54,7650410496
114000,60000000,1,114744,116851,1,67108864
114000,59000000,1,114947,117039,1,67108864
114000,58000000,1,114944,117038,1,67108864
114000,57000000,1,114735,116849,1,67108864
114000,56000000,4,114728,116849,2,268435456
114000,53000000,1,114989,116849,1,67108864
114000,51000000,1,114946,117037,1,67108864
114000,50000000,104,114029,115601,103,55834574848
114000,49000000,1,114925,117037,1,67108864
114000,48000000,1,114741,116849,1,67108864
114000,45000000,1,114761,116849,1,67108864
114000,31250000,9,114077,117821,8,603979776
114000,25000000,55,114070,121197,50,14763950080
114000,15625000,17,114126,120191,17,570425344
114000,12500000,75,114003,121197,72,10066329600
114000,7812500,16,114066,118943,15,268435456
114000,6250000,36,114070,118943,35,2415919104
114000,3906250,5,114011,121197,5,41943040
114000,3125000,34,114070,118943,34,1140850688
114000,2000000,6,114052,114555,2,786432
114000,1953125,1,114077,119797,1,4194304
114000,1562500,15,114003,118945,15,251658240
114000,976562,5,114560,120212,5,10485760
114000,781250,16,114067,121197,15,134217728
114000,488281,2,114077,119850,2,2097152
114000,390625,2,114090,118943,2,8388608
114000,195312,8,114070,121197,8,16777216
114000,30517,1,114077,119155,1,65536
114000,15258,2,114077,116009,2,65536
114000,7629,3,114077,118943,3,49152
114000,3814,1,114961,118943,1,8192
114000,3051,3,114467,116347,3,98304
114000,1907,2,114077,118943,2,8192
114000,1525,8,114107,118943,7,131072
114000,953,2,114077,115857,2,4096
114000,762,3,114052,118943,3,24576
114000,381,6,114107,118943,6,24576
114000,238,2,114077,118943,2,1024
114000,190,1,114455,118943,1,2048
114000,95,1,114173,118943,1,1024
114000,47,3,114173,118943,3,1536
114000,23,2,114207,118943,2,512
114000,0,554,114001,114158,286,1827005300736
113000,6505575000000,1,113612,114736,1,268435456
113000,25100000000,72,113040,113397,68,126701535232
113000,9000000000,52,113461,113669,50,168040595456
113000,5000000000,96,113156,114858,90,52352343040
113000,4000000000,5,113389,115632,4,38654705664
113000,2000000000,6,113239,119508,6,17179869184
113000,1500000000,4,113084,113301,4,1275068416
113000,1000000000,12,113040,115021,12,26306674688
113000,900000000,18,113612,115164,18,2241855488
113000,807000000,1,113860,115949,1,1073741824
113000,806000000,1,113954,115947,1,1073741824
113000,800000000,9,113088,120154,7,77309411328
113000,799000000,1,113734,115824,1,1073741824
113000,782000000,1,113644,115707,1,1073741824
113000,781000000,2,113634,115707,2,2147483648
113000,778000000,1,113812,115705,1,1073741824
113000,776000000,1,113497,115593,1,1073741824
113000,775000000,2,113507,115592,2,2147483648
113000,773000000,1,113604,115471,1,1073741824
113000,772000000,4,113383,115467,4,4294967296
113000,771000000,1,113360,115466,1,1073741824
113000,768000000,2,113325,115348,2,2147483648
113000,767000000,1,113382,115348,1,1073741824
113000,766000000,1,113355,115341,1,1073741824
113000,765000000,3,113163,115229,3,3221225472
113000,764000000,2,113152,115229,2,2147483648
113000,762000000,1,113347,115103,1,1073741824
113000,761000000,2,113040,115103,2,2147483648
113000,760000000,1,113769,115103,1,1073741824
113000,758000000,1,113009,115101,1,1073741824
113000,754000000,1,113021,114986,1,1073741824
113000,749000000,2,113789,114870,2,2147483648
113000,747000000,3,113109,114862,3,3221225472
113000,746000000,1,113109,114860,1,1073741824
113000,740000000,1,113014,114742,1,1073741824
113000,734000000,2,113789,114511,2,2147483648
113000,719000000,1,113954,114272,1,1073741824
113000,500000000,248,113025,114770,171,31397552128
113000,400000000,5,113109,119517,3,21474836480
113000,250000000,27,113086,118943,26,14495514624
113000,200000000,4,113039,120064,4,8589934592
113000,125000000,89,113239,115642,89,4387241984
113000,100000000,407,113005,114015,188,420919377920
113000,80000000,4,113945,119570,4,34359738368
113000,62500000,13,113205,118943,13,1744830464
113000,50000000,29,113039,118943,28,15569256448
113000,40000000,2,113945,119549,2,8589934592
113000,31250000,3,113239,118045,3,201326592
113000,25000000,11,113116,119898,10,2952790016
113000,15625000,6,113192,118045,6,201326592
113000,12500000,16,113088,118943,12,2147483648
113000,10000000,1,113945,119558,1,1073741824
113000,7812500,2,113086,118943,2,33554432
113000,6250000,5,113088,118943,4,335544320
113000,5000000,4,113945,119555,4,2147483648
113000,3906250,2,113662,120179,2,16777216
113000,3125000,4,113063,118943,4,134217728
113000,2000000,25,113153,114550,2,3276800
113000,1953125,4,113239,118449,4,16777216
113000,1562500,4,113287,118943,4,67108864
113000,781250,4,113039,118943,4,33554432
113000,488281,1,113109,120667,1,1048576
113000,390625,2,113433,120064,2,8388608
113000,97656,2,113447,119812,2,2097152
113000,30517,1,113480,118943,1,65536
113000,15258,2,113612,118943,2,65536
113000,12207,2,113722,121098,1,262144
113000,7629,9,113086,118943,9,147456
113000,6103,1,113447,118943,1,65536
113000,3814,6,113205,118943,6,49152
113000,3051,10,113040,118943,10,327680
113000,1907,7,113239,118943,7,28672
113000,1525,4,113088,118943,4,65536
113000,762,10,113088,118943,10,81920
113000,476,7,113205,118943,7,7168
113000,381,11,113088,118943,11,45056
113000,238,6,113239,118943,6,3072
113000,190,1,113951,118943,1,2048
113000,119,2,113488,119993,2,512
113000,95,4,113088,118943,4,4096
113000,47,4,113370,118943,4,2048
113000,0,452,113002,115210,300,1769392308224
112000,25100000000,50,112014,113050,42,107374182400
112000,9000000000,251,112013,112144,190,380106702848
112000,5000000000,279,112110,112726,279,66462941184
112000,4000000000,20,112325,114130,17,128849018880
112000,2000000000,139,112325,119341,139,311385128960
112000,1500000000,18,112007,113474,18,3464495104
112000,1000000000,10,112325,113330,10,8858370048
112000,800000000,6,112005,119570,5,51539607552
112000,757000000,3,112930,114988,3,3221225472
112000,756000000,1,112929,114988,1,1073741824
112000,752000000,1,112871,114983,1,1073741824
112000,751000000,2,112875,114873,2,2147483648
112000,745000000,1,112678,114753,1,1073741824
112000,741000000,2,112668,114747,2,2147483648
112000,740000000,2,112579,114628,2,2147483648
112000,739000000,1,112637,114628,1,1073741824
112000,738000000,2,112490,114628,2,2147483648
112000,736000000,2,112623,114627,2,2147483648
112000,733000000,1,112915,114511,1,1073741824
112000,731000000,2,112425,114400,2,2147483648
112000,727000000,1,112294,114398,1,1073741824
112000,726000000,1,112305,114394,1,1073741824
112000,724000000,1,112311,114389,1,1073741824
112000,719000000,1,112556,114270,1,1073741824
112000,717000000,1,112101,114153,1,1073741824
112000,715000000,2,112081,114151,2,2147483648
112000,712000000,2,112004,114037,2,2147483648
112000,707000000,1,112087,113897,1,1073741824
112000,705000000,2,112391,113882,2,2147483648
112000,704000000,2,112129,113876,2,2147483648
112000,670000000,1,112087,113596,1,1073741824
112000,500000000,176,112005,113365,111,12722110464
112000,400000000,4,112471,119517,4,17179869184
112000,250000000,11,112351,118045,9,5905580032
112000,200000000,6,112517,117913,6,12884901888
112000,125000000,14,112051,113256,13,1677721600
112000,100000000,367,112005,112709,190,368310484992
112000,67000000,7,112415,112650,7,939524096
112000,62500000,5,112547,119555,3,671088640
112000,50000000,26,112041,119200,17,13958643712
112000,31250000,5,112488,119556,4,335544320
112000,25000000,8,112107,117818,6,2147483648
112000,15625000,3,112660,119555,2,100663296
112000,12500000,7,112041,117821,7,939524096
112000,7812500,3,112101,118943,3,50331648
112000,6250000,7,112402,117821,6,469762048
112000,3125000,2,112569,117821,2,67108864
112000,2000000,46,112107,112958,3,6029312
112000,1953125,8,112218,119555,6,33554432
112000,1562500,7,112334,118934,6,117440512
112000,976562,1,112685,118943,1,2097152
112000,781250,3,112045,117594,3,25165824
112000,500000,2,112158,113849,2,69632
112000,488281,10,112492,118045,5,10485760
112000,390625,4,112361,118447,4,16777216
112000,195312,1,112285,119802,1,2097152
112000,122070,2,112492,118045,1,524288
112000,97656,3,112022,118006,3,3145728
112000,61035,1,112421,119792,1,131072
112000,30517,1,112658,119812,1,65536
112000,24414,2,112081,118943,2,524288
112000,15258,4,112101,118943,4,131072
112000,12207,5,112087,118943,4,655360
112000,7629,3,112101,118943,3,49152
112000,6103,2,112611,118943,2,131072
112000,3814,8,112618,118943,8,65536
112000,3051,8,112139,118943,8,262144
112000,2500,2,112158,113846,2,36864
112000,1907,1,112647,118943,1,4096
112000,1525,18,112139,118428,18,294912
112000,1000,6,112158,113863,6,6442450944
112000,762,17,112016,118943,17,139264
112000,476,5,112101,118943,4,5120
112000,381,12,112095,118943,12,49152
112000,238,2,112647,118943,2,1024
112000,190,8,112125,118943,8,16384
112000,95,14,112076,118943,12,14336
112000,47,17,112019,118943,17,8704
112000,23,1,112505,119993,1,256
112000,0,310,112001,113306,255,1006850162688
111000,25100000000,59,111018,112576,45,126701535232
111000,9000000000,946,111002,111582,392,207081476096
111000,7000000000,1,111505,119109,1,8589934592
